date,store_id,region,category,product,quantity,unit_price,revenue,cost
2023-02-10,S08,Новосибирск,Электроника,Смартфон,5.0,23947.49,119737.45,94477.65
2024-09-17,S08,Новосибирск,Продукты,Кофе 1кг,3.0,820.59,2461.77,1616.07
2023-12-29,S06,Казань,Канцтовары,Набор ручек,1.0,361.38,361.38,199.0
2023-09-17,S10,Самара,Электроника,Наушники,1.0,3221.22,3221.22,2533.12
2023-03-28,S01,Москва,Бытовая техника,Утюг,1.0,4569.57,4569.57,3539.2
2024-04-14,S09,Ростов-на-Дону,Канцтовары,Ежедневник,1.0,786.07,786.07,375.14
2023-08-27,S10,Самара,Бытовая техника,Блендер,9.0,4997.11,44973.99,32158.64
2024-11-14,S06,Казань,Канцтовары,Набор ручек,1.0,339.64,339.64,167.02
2024-07-13,S05,Санкт-Петербург,Продукты,Чай 100п,1.0,500.24,500.24,378.28
2024-03-22,S09,Ростов-на-Дону,Продукты,Кофе 1кг,5.0,958.41,4792.05,3598.46
2023-07-16,S02,Москва,Одежда,Куртка,1.0,8596.21,8596.21,4243.51
2024-10-25,S06,Казань,Одежда,Футболка,4.0,1918.37,7673.48,4302.07
2024-04-10,S03,Москва,Бытовая техника,Пылесос,2.0,12537.8,25075.6,18877.59
2024-04-02,S03,Москва,Канцтовары,Калькулятор,2.0,1355.48,2710.96,1191.17
2023-11-05,S10,Самара,Бытовая техника,Чайник,12.0,3653.02,43836.24,29769.72
2024-09-28,S03,Москва,Продукты,Шоколад,1.0,226.55,226.55,161.09
2023-03-21,S08,Новосибирск,Бытовая техника,Блендер,6.0,5184.13,31104.78,23222.06
2024-05-29,S01,Москва,Электроника,Планшет,1.0,16952.86,16952.86,12966.72
2025-06-13,S03,Москва,Электроника,Колонка,,5955.94,5955.94,4876.06
2023-10-09,S03,Москва,Продукты,Кофе 1кг,6.0,889.44,5336.64,3449.74
2025-03-16,S06,Казань,Бытовая техника,Утюг,1.0,4156.68,4156.68,3208.56
2025-11-18,S08,Новосибирск,Электроника,Наушники,1.0,3946.85,3946.85,3170.27
2025-02-08,S06,Казань,Продукты,Шоколад,3.0,243.94,731.82,525.45
2025-12-24,S04,Санкт-Петербург,Канцтовары,Степлер,5.0,409.84,2049.2,892.09
2024-10-29,S02,Москва,Канцтовары,Набор ручек,1.0,367.78,367.78,170.42
2024-10-26,S05,Санкт-Петербург,Канцтовары,Степлер,2.0,470.23,940.46,389.21
2023-02-09,S04,Санкт-Петербург,Одежда,Куртка,3.0,9288.64,27865.92,17073.81
2023-08-30,S05,Санкт-Петербург,Продукты,Кофе 1кг,1.0,848.88,848.88,638.88
2023-11-20,S09,Ростов-на-Дону,Канцтовары,Степлер,1.0,485.62,485.62,265.36
2023-09-12,S04,Санкт-Петербург,Канцтовары,Ежедневник,1.0,712.98,712.98,339.86
2025-06-02,S03,Москва,Электроника,Смартфон,1.0,28130.42,28130.42,21758.14
2024-12-02,S09,Ростов-на-Дону,Канцтовары,Калькулятор,1.0,1298.85,1298.85,681.37
2025-09-19,S08,Новосибирск,Бытовая техника,Утюг,2.0,5098.63,10197.26,7117.43
2024-04-01,S07,Екатеринбург,Бытовая техника,Утюг,1.0,4170.55,4170.55,2961.1
2025-03-16,S03,Москва,Продукты,Шоколад,4.0,231.55,926.2,683.65
2025-10-25,S10,Самара,Бытовая техника,Пылесос,3.0,11283.66,33850.98,22586.43
2023-06-14,S07,Екатеринбург,Электроника,Смартфон,2.0,26852.27,53704.54,43115.08
2025-03-12,S07,Екатеринбург,Одежда,Джинсы,2.0,,8136.46,5088.46
2025-08-18,S02,Москва,Бытовая техника,Чайник,6.0,3362.91,20177.46,15544.66
2025-09-12,S02,Москва,Канцтовары,Степлер,1.0,415.53,415.53,176.72
2024-10-09,S08,Новосибирск,Продукты,Мёд 500г,10.0,676.83,6768.3,4610.99
2023-12-29,S01,Москва,Канцтовары,Калькулятор,5.0,1201.69,6008.45,3524.44
2025-02-16,S07,Екатеринбург,Электроника,Планшет,1.0,18701.13,18701.13,14894.87
2025-02-22,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4694.37,4694.37,2676.46
2025-12-15,S02,Москва,Продукты,Кофе 1кг,1.0,960.15,960.15,692.08
2023-06-20,S10,Самара,Продукты,Шоколад,4.0,278.89,1115.56,716.11
2025-08-27,S10,Самара,Одежда,Кроссовки,1.0,6924.13,6924.13,3503.95
2025-10-18,S05,Санкт-Петербург,Продукты,Кофе 1кг,1.0,885.79,885.79,575.6
2023-01-09,S04,Санкт-Петербург,Канцтовары,Степлер,3.0,449.68,1349.04,744.25
2025-01-18,S02,Москва,Электроника,Наушники,1.0,3793.75,3793.75,3077.55
2024-08-27,S06,Казань,Канцтовары,Калькулятор,3.0,1213.57,3640.71,1718.7
2023-09-01,S07,Екатеринбург,Продукты,Шоколад,4.0,255.56,1022.24,707.11
2023-09-01,S06,Казань,Канцтовары,Набор ручек,3.0,317.69,953.07,399.25
2023-04-17,S08,Новосибирск,Бытовая техника,Утюг,4.0,4050.89,16203.56,12415.03
2025-12-24,S03,Москва,Одежда,Куртка,13.0,7979.01,103727.13,52633.6
2023-11-15,S07,Екатеринбург,Электроника,Наушники,4.0,3635.76,14543.04,11301.5
2025-01-21,S07,Екатеринбург,Бытовая техника,Утюг,9.0,4524.76,40722.84,27591.0
2025-04-16,S08,Новосибирск,Продукты,Шоколад,1.0,285.25,285.25,215.46
2024-07-26,S05,Санкт-Петербург,Одежда,Куртка,1.0,7810.78,7810.78,4869.32
2023-07-30,S07,Екатеринбург,Продукты,Мёд 500г,1.0,611.12,611.12,460.92
2025-10-22,S09,Ростов-на-Дону,Бытовая техника,Блендер,8.0,5066.1,40528.8,28378.11
2023-09-27,S01,Москва,Продукты,Чай 100п,1.0,477.18,,317.54
2024-08-06,S07,Екатеринбург,Одежда,Кроссовки,8.0,6558.99,52471.92,25703.63
2023-10-29,S08,Новосибирск,Канцтовары,Калькулятор,3.0,1087.63,,1375.15
2024-12-27,S02,Москва,Электроника,Планшет,3.0,19487.93,58463.79,47864.74
2023-09-13,S01,Москва,Бытовая техника,Блендер,1.0,4896.57,4896.57,3508.61
2023-04-06,S08,Новосибирск,Канцтовары,Калькулятор,1.0,1326.07,1326.07,770.32
2024-04-21,S05,Санкт-Петербург,Канцтовары,Степлер,1.0,484.72,484.72,287.42
2025-08-11,S07,Екатеринбург,Продукты,Чай 100п,1.0,424.1,424.1,300.99
2023-02-28,S01,Москва,Бытовая техника,Пылесос,,,11131.81,7398.59
2023-08-03,S08,Новосибирск,Электроника,Наушники,13.0,3853.1,50090.3,40160.68
2025-10-24,S07,Екатеринбург,Одежда,Джинсы,2.0,4041.98,8083.96,4774.47
2024-03-19,S05,Санкт-Петербург,Продукты,Чай 100п,1.0,463.95,463.95,351.16
2024-05-26,S06,Казань,Бытовая техника,Пылесос,2.0,12537.34,25074.68,18320.12
2025-02-05,S04,Санкт-Петербург,Канцтовары,Степлер,1.0,453.89,453.89,203.32
2023-01-03,S04,Санкт-Петербург,Продукты,Мёд 500г,4.0,610.32,2441.28,1585.21
2024-04-26,S04,Санкт-Петербург,Одежда,Джинсы,1.0,4090.15,4090.15,1922.57
2024-07-13,S09,Ростов-на-Дону,Канцтовары,Набор ручек,1.0,370.85,370.85,173.77
2025-03-20,S02,Москва,Электроника,Планшет,8.0,19238.96,153911.68,123614.22
2024-10-20,S10,Самара,Электроника,Колонка,2.0,5881.08,11762.16,9364.37
2023-06-05,S09,Ростов-на-Дону,Канцтовары,Степлер,3.0,474.22,,707.65
2025-05-03,S10,Самара,Электроника,Наушники,1.0,3619.88,3619.88,2838.0
2024-08-02,S08,Новосибирск,Канцтовары,Степлер,4.0,500.17,2000.68,1009.75
2024-02-19,S03,Москва,Продукты,Шоколад,1.0,254.8,254.8,192.76
2025-11-17,S04,Санкт-Петербург,Бытовая техника,Блендер,1.0,5508.47,5508.47,4265.3
2024-07-15,S07,Екатеринбург,Электроника,Смартфон,1.0,26932.02,26932.02,20434.36
2023-01-31,S07,Екатеринбург,Электроника,Наушники,1.0,3763.69,3763.69,3084.88
2024-02-07,S10,Самара,Электроника,Колонка,1.0,5520.84,5520.84,4458.07
2024-07-12,S07,Екатеринбург,Канцтовары,Калькулятор,1.0,1305.56,1305.56,692.4
2025-12-28,S09,Ростов-на-Дону,Одежда,Джинсы,35.0,4470.74,156475.9,98786.65
2025-10-25,S02,Москва,Бытовая техника,Пылесос,1.0,11331.03,11331.03,8639.78
2024-08-15,S07,Екатеринбург,Электроника,Смартфон,,24122.52,24122.52,19077.91
2025-11-10,S05,Санкт-Петербург,Одежда,Кроссовки,1.0,7326.49,7326.49,3502.82
2025-04-26,S08,Новосибирск,Одежда,Футболка,1.0,1997.36,1997.36,930.29
2024-07-19,S08,Новосибирск,Одежда,Куртка,2.0,8842.44,17684.88,10282.43
2024-09-26,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,,1001.74,721.77
2023-04-23,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,968.6,968.6,632.14
2025-02-07,S07,Екатеринбург,Продукты,Шоколад,2.0,258.12,516.24,362.46
2023-03-24,S10,Самара,Бытовая техника,Утюг,1.0,4210.04,4210.04,2866.41
2025-08-31,S02,Москва,Продукты,Шоколад,1.0,252.06,252.06,166.68
2023-10-17,S04,Санкт-Петербург,Продукты,Кофе 1кг,2.0,930.8,1861.6,1329.05
2025-02-08,S06,Казань,Канцтовары,Калькулятор,2.0,1357.31,2714.62,1312.25
2023-01-27,S02,Москва,Электроника,Колонка,1.0,5733.73,5733.73,4720.14
2025-06-27,S03,Москва,Канцтовары,Ежедневник,3.0,796.21,2388.63,1140.13
2025-09-03,S10,Самара,Электроника,Смартфон,1.0,26259.71,26259.71,19987.07
2024-04-29,S10,Самара,Канцтовары,Набор ручек,1.0,398.64,398.64,168.35
2023-08-13,S09,Ростов-на-Дону,Канцтовары,Калькулятор,7.0,1156.05,8092.35,3389.17
2025-04-23,S07,Екатеринбург,Канцтовары,Набор ручек,2.0,352.31,704.62,419.6
2025-03-30,S08,Новосибирск,Электроника,Смартфон,4.0,28009.22,112036.88,86862.94
2024-01-07,S09,Ростов-на-Дону,Продукты,Шоколад,4.0,266.76,1067.04,736.53
2024-09-14,S01,Москва,Продукты,Кофе 1кг,5.0,852.02,,2845.69
2023-11-09,S04,Санкт-Петербург,Бытовая техника,Утюг,2.0,5072.28,10144.56,7787.03
2023-04-07,S06,Казань,Продукты,Шоколад,1.0,241.0,241.0,174.58
2024-08-15,S02,Москва,Одежда,Кроссовки,1.0,5889.69,5889.69,3416.43
2023-02-03,S08,Новосибирск,Одежда,Джинсы,4.0,4326.32,,9455.1
2024-10-20,S04,Санкт-Петербург,Продукты,Мёд 500г,1.0,636.82,636.82,412.11
2023-10-02,S02,Москва,Продукты,Кофе 1кг,1.0,,949.94,634.38
2025-02-24,S03,Москва,Продукты,Мёд 500г,8.0,597.44,4779.52,3294.33
2025-05-06,S09,Ростов-на-Дону,Одежда,Джинсы,3.0,3944.02,11832.06,6296.14
2024-07-13,S02,Москва,Продукты,Чай 100п,1.0,419.23,419.23,274.45
2025-08-27,S04,Санкт-Петербург,Канцтовары,Степлер,2.0,422.33,844.66,475.94
2024-05-16,S04,Санкт-Петербург,Бытовая техника,Чайник,1.0,3027.4,3027.4,2149.96
2025-09-13,S03,Москва,Канцтовары,Ежедневник,1.0,633.31,633.31,264.11
2025-12-29,S09,Ростов-на-Дону,Бытовая техника,Чайник,1.0,3295.25,3295.25,2261.73
2025-03-08,S02,Москва,Бытовая техника,Утюг,1.0,4073.52,4073.52,3135.27
2024-04-27,S06,Казань,Продукты,Чай 100п,1.0,503.35,503.35,356.82
2023-10-26,S02,Москва,Продукты,Кофе 1кг,1.0,905.57,905.57,623.35
2024-04-28,S06,Казань,Канцтовары,Степлер,8.0,496.78,3974.24,1716.14
2024-06-18,S10,Самара,Электроника,Смартфон,7.0,27558.01,192906.07,156567.71
2024-04-25,S01,Москва,Канцтовары,Набор ручек,1.0,340.72,340.72,139.8
2023-07-10,S03,Москва,Бытовая техника,Пылесос,1.0,12337.96,12337.96,9280.41
2025-01-02,S05,Санкт-Петербург,Канцтовары,Степлер,1.0,509.53,509.53,298.98
2024-11-10,S01,Москва,Канцтовары,Набор ручек,13.0,372.63,4844.19,2061.54
2024-11-18,S09,Ростов-на-Дону,Канцтовары,Набор ручек,1.0,340.26,340.26,159.89
2025-04-28,S07,Екатеринбург,Канцтовары,Калькулятор,3.0,1145.04,3435.12,1394.2
2024-09-25,S06,Казань,Продукты,Мёд 500г,1.0,591.55,591.55,430.76
2024-11-20,S01,Москва,Бытовая техника,Пылесос,,11718.18,11718.18,8663.88
2023-05-12,S09,Ростов-на-Дону,Канцтовары,Ежедневник,5.0,698.68,3493.4,1789.23
2024-11-22,S09,Ростов-на-Дону,Канцтовары,Калькулятор,1.0,1136.68,1136.68,669.88
2024-10-18,S02,Москва,Продукты,Шоколад,2.0,261.66,523.32,346.19
2025-08-26,S05,Санкт-Петербург,Продукты,Мёд 500г,2.0,588.3,1176.6,854.9
2024-09-12,S09,Ростов-на-Дону,Одежда,Кроссовки,1.0,6282.25,6282.25,3390.32
2025-11-19,S06,Казань,Электроника,Колонка,1.0,5849.67,5849.67,4695.38
2024-07-26,S06,Казань,Одежда,Футболка,1.0,1683.01,1683.01,782.81
2024-09-29,S04,Санкт-Петербург,Одежда,Джинсы,2.0,4480.98,8961.96,4697.51
2025-08-25,S06,Казань,Одежда,Футболка,1.0,1727.42,1727.42,982.68
2023-05-13,S07,Екатеринбург,Электроника,Наушники,2.0,3260.37,6520.74,5218.81
2023-03-02,S06,Казань,Канцтовары,Калькулятор,1.0,1276.43,1276.43,695.91
2024-08-14,S01,Москва,Бытовая техника,Утюг,1.0,5172.97,5172.97,3928.44
2023-04-03,S06,Казань,Бытовая техника,Чайник,4.0,3548.33,14193.32,10414.74
2023-06-05,S07,Екатеринбург,Продукты,Чай 100п,1.0,494.72,494.72,338.87
2024-06-30,S07,Екатеринбург,Электроника,Колонка,1.0,5970.77,5970.77,4448.25
2023-11-25,S10,Самара,Электроника,Планшет,4.0,18929.98,75719.92,62252.9
2025-07-04,S01,Москва,Продукты,Чай 100п,1.0,463.98,463.98,335.38
2025-09-18,S04,Санкт-Петербург,Бытовая техника,Чайник,13.0,2897.77,37671.01,29057.91
2024-08-26,S03,Москва,Бытовая техника,Утюг,1.0,5125.55,5125.55,3914.7
2024-10-06,S02,Москва,Одежда,Кроссовки,1.0,5851.04,5851.04,3232.22
2025-05-19,S08,Новосибирск,Продукты,Кофе 1кг,9.0,1003.13,9028.17,6320.76
2024-06-02,S09,Ростов-на-Дону,Бытовая техника,Чайник,3.0,3203.46,9610.38,6580.56
